hgnc_symbol	affy_hugene_1_0_st_v1
GACAT2	NA
MTCL1	8020037
MTCL1	NA
LINC02391	NA
ELOCP32	NA
SPATA5L1	7983469
SPATA5L1	NA
GTSF1	7963817
GTSF1	NA
LINC02181	NA
	7899016
	7943853
RPL7AP63	NA
SLC7A5	8003298
SLC7A5	NA
CCDC74BP1	NA
SMPD4P1	NA
SLC9A9-AS2	NA
	8022245
NPM1P28	7894919
RPS4XP19	NA
RPS6P4	NA
HOXB13	8016487
TM4SF1	8091411
RPL36AP39	7937711
MIR147B	NA
RNU5F-3P	8022168
MIR3976	NA
FBXW10B	8012928
FBXW10B	8005483
FBXW10B	8012951
FBXW10B	8012949
FBXW10B	8012931
FBXW10B	NA
TMEM200C	NA
MIR4504	NA
IGLL4P	NA
SLC9A3P2	NA
ABHD17AP4	7924230
ABHD17AP4	8074644
ABHD17AP4	7904948
ABHD17AP4	8074842
ABHD17AP4	7904869
GRP	8021461
CDKL1	NA
CDKL1	7978970
SMC5	8155770
SMC5	NA
MIR6846	NA
POM121L4P	8071411
EXOSC4	8148710
SLC30A4	7988426
SLC30A4	NA
BCRP5	NA
PI4KA	8074577
PI4KA	8074748
PI4KA	8074647
PI4KA	NA
FMR1-AS1	NA
MIR6847	8148710
MIR4751	NA
SIGLEC11	8038505
GPAA1	8148715
GPAA1	NA
FMR1-IT1	NA
ING2	8098508
FMR1NB	8170353
MON2	7956697
MON2	7956737
MON2	NA
RAX	8023549
RAX	NA
TMEM183BP	8091452
TMEM183BP	7908867
HMGN2P46	7983490
HMGN2P46	NA
FSTL5	8103466
FSTL5	NA
KLHDC4	NA
KLHDC4	8003283
RNA5SP524	8175589
FTH1P8	8170360
TAB3	8171901
TAB3	NA
CPLX4	NA
CPLX4	8023554
LINC02046	NA
SNORA41B	7983500
DPPA5P2	NA
BLOC1S6	7983502
BLOC1S6	NA
EGFEM1P	NA
LMAN1	8023561
LMAN1	NA
RPGRIP1	7973185
RPGRIP1	NA
NXPH3	8008208
NXPH3	NA
CDK12	8006850
CDK12	NA
	8175685
	8175690
VRK3	8038515
VRK3	NA
MAGEA10	8175690
KLF7P1	NA
TMEM14EP	8091546
	8161646
RPSAP46	NA
RN7SL726P	8161693
MIR204	8161695
PIGUP1	NA
MTCO2P8	8139810
MTCO2P8	8139812
RPL35AP21	NA
ATP5MF-PTCD1	8141283
ATP5MF-PTCD1	NA
OR13F1	8157012
TMEM212-AS1	NA
OR13C4	8162929
SLC9A9	8091260
SLC9A9	NA
OR13C8	8157014
OR13D2P	NA
OR13C5	8162934
OR13C2	8162936
OR13C9	8162938
OR13I1P	NA
MED12	8168215
MED12	NA
OR13C1P	NA
RPS26P54	8021468
OR13D3P	8157018
GLUD1P4	NA
NIPSNAP3A	8157021
RPLP0P12	NA
CCBE1	8023575
AZGP1	NA
AZGP1	8141374
CYC1	8148728
NIPSNAP3B	8157027
OR7E7P	NA
HNRNPA1P47	NA
IMPDH1P7	NA
PNPO	8008064
LINC01876	NA
GTF3AP6	NA
PSAT1P4	NA
SHARPIN	NA
SHARPIN	8153652
SIAH2	8091485
SIAH2	NA
SLC14A1	NA
SLC14A1	8021081
MTND4P2	NA
TOMM22P6	NA
	7983512
CT70	NA
LRRN3	8135488
LRRN3	NA
MTCO3P43	8044913
MTCO3P43	8044911
RPL22P7	NA
SQOR	7983512
SQOR	NA
NEK11	8082643
NEK11	NA
MYL1	8058604
MYL1	NA
ABCA1	8162940
ABCA1	NA
GNG11	8134257
LINC00500	NA
E2F6P3	8050336
POM121L8P	8074714
POM121L8P	8071168
POM121L8P	8075024
POM121L8P	8074867
BCRP6	8074730
BCRP6	8071516
FAM230H	8074737
FAM230H	8074330
FAM230H	8074734
FAM230H	8071361
FAM230H	8071523
FAM230H	8074597
FAM230H	8071161
FAM230H	8074309
FAM230H	NA
SEMA3C	8140534
SEMA3C	NA
ARHGAP10	NA
ARHGAP10	8097717
MAF1	8148737
FMR1	8170326
FMR1	NA
SNORA20	8130578
	8045341
SNORA29	8130580
COX16	7979906
COX16	NA
MRPL18	8123148
PPP1R26P5	NA
LINC01651	NA
ANAPC1	8043349
ANAPC1	8053610
ANAPC1	8054614
ANAPC1	8043322
ANAPC1	8054437
ANAPC1	NA
PNLDC1	8123155
PNLDC1	NA
RN7SKP63	8074591
RN7SKP63	8074769
HIC2	8071536
FBXO31	8003249
FBXO31	NA
GGT2P	8074569
GGT2P	8074716
GGT2P	8074316
GGT2P	8071927
GGT2P	NA
SLC6A17	7903854
SLC6A17	NA
SYNJ2BP-COX16	7979916
SYNJ2BP-COX16	7979906
RN7SKP210	8076239
UQCRFS1P1	8073192
GRAP2	8073194
GRAP2	NA
CD101-AS1	NA
HSD3B2	7904408
WDR97	8148748
WDR97	NA
RNU2-51P	7975404
SYNJ2BP	7979916
CYB5D2	8003850
CYB5D2	NA
DYNLRB2	7997374
DYNLRB2	NA
ADAM21	7975406
ADAM21	7979904
RPL7L1	8180356
RPL7L1	8119595
RPL7L1	NA
AHCYP7	NA
ADAM20P1	NA
ADAM20P1	7979925
TMEM168	8142407
TMEM168	NA
RPL7AP17	NA
CHIAP3	NA
USP8	NA
USP8	7983663
RNU6-659P	7975408
ADAM20	7979927
MED6	7979931
MED6	NA
TRPV3	8011354
TRPV3	NA
DYNLRB2-AS1	NA
HGH1	8148772
HGH1	8148799
LINC03012	NA
ADGRG5	7996064
ADGRG5	NA
COL11A1	7918064
COL11A1	NA
ATP5PBP2	NA
EMSLR	NA
TSSK5P	NA
C6orf226	8126446
TES	8135576
TES	NA
TES	8135585
INTS8	NA
INTS8	8147396
PTCRA	8119599
KRT8P10	NA
PDCL3	8043902
PDCL3	NA
FAM246C	NA
NFAM1	8076441
ENSAP3	8048114
SGPP2	8048717
LINC02976	NA
RPL24P4	7893792
RPL24P4	8089249
RPL24P4	7893340
RPL24P4	8126450
RPL24P4	7894086
GNMT	8119620
HSP90AA6P	8103722
PIEZO1	8003357
PIEZO1	NA
CBR4-DT	NA
DNAJC17P1	NA
LINC01179	NA
VDAC2P4	NA
SIGLEC15	8021091
SIGLEC15	NA
SCTR-AS1	NA
SGO1P2	NA
	8055294
SNRPBP1	NA
CRACDL	8054154
CRACDL	NA
ZNF716	8133018
PEX6	8126452
LINC01392	NA
GALNTL6	NA
GALNTL6	8098307
PNPLA8	8142307
PNPLA8	NA
PSTPIP2	8023043
PSTPIP2	NA
	7979931
KRT18P7	NA
TTC9-DT	NA
RN7SL77P	7975410
TTC9	7975412
NANOGP2	NA
SEC61GP1	NA
EGLN3-AS1	NA
RN7SKP108	7981233
LINC02299	NA
PALLD	8098263
PALLD	NA
TANC1	8045889
TANC1	NA
DYNLL1P5	NA
RBP1	8091078
RBP1	NA
PPP2R5D	8119627
PPP2R5D	NA
MAP3K9	7979943
MAP3K9	NA
RN7SKP26	8023059
RNY4P37	8059648
RNY4P37	7945892
RNY4P37	8023061
ATP5F1A	8059648
ATP5F1A	7945892
ATP5F1A	8023063
ATP5F1A	8023061
ATP5F1A	NA
OR4C50P	7948103
OR4C46	7939910
OR4C46	7948044
OR4C7P	7948046
BCRP4	NA
OR4R2P	NA
POM121L1P	8074714
POM121L1P	8071168
POM121L1P	8075024
POM121L1P	8074867
OR4A4P	7948101
OR4A4P	7939877
OR4A3P	NA
	8091737
	8091735
OR4A2P	NA
GGTLC2	8071662
GGTLC2	NA
OR52L1	7946115
KRT18P58	7969574
KRT18P58	8154725
RNA5SP329	7938070
OR56A7P	NA
RPL21P43	NA
OR52X1P	NA
LINC01210	NA
CA7	7996331
OR56B4	7938072
OR56B3P	7938074
OR52L2P	7946121
OR52P1	7938047
OR52Z1P	7946029
OR5AK1P	NA
CPO	8047829
OR5BQ1P	NA
RNU6ATAC12P	7945260
IGLV3-29	NA
IGLV2-28	NA
IGLV3-27	NA
IGLV3-26	NA
IGLVVI-25-1	NA
IGLV3-25	NA
IGLV3-24	NA
IGLV2-23	NA
OR8B7P	NA
TNFSF10	8092169
TNFSF10	NA
IGLVVI-22-1	NA
IGLV3-22	NA
OR8B6P	NA
OR8B5P	NA
IGLV3-21	NA
OR8B1P	7952396
STEAP3	8044793
STEAP3	NA
IGLVI-20	NA
OR8C1P	NA
IGLV3-19	NA
LINC01229	NA
OR8X1P	NA
IGLV2-18	NA
OR8A2P	NA
IGLV3-17	NA
OR8B9P	NA
IGLV3-16	NA
ZNF473	NA
ZNF473	8030569
OR8B10P	NA
IGLV3-15	NA
WDR38	8157818
IGLV2-14	NA
OR8A3P	NA
DGCR2	8074349
DGCR2	NA
OR8A1	7944843
	7974052
OR8Q1P	NA
SEC23A	NA
SEC23A	7978718
MIR1343	NA
CD44-AS1	NA
PON2	8141076
PON2	NA
CFAP77	NA
CFAP77	8158902
GAPDHP49	NA
TMEFF2	8057803
TMEFF2	NA
LINC01192	NA
SLC1A2	7947496
SLC1A2	NA
LINC00917	8003230
LINC00917	NA
GPR21	8157727
TP53INP1	8151890
FRRS1L	8163109
FRRS1L	NA
	8030578
RNA5SP395	NA
SIGLEC16	8030563
ASPDH	8038577
USP50	NA
USP50	7988705
GPR107	8158597
GPR107	NA
VCPIP1	8151118
	8146709
C8orf44	NA
C8orf44	8146711
MTND2P33	8103372
C8orf44-SGK3	NA
C8orf44-SGK3	8146717
FABP5P12	NA
LRRC4B	8038584
TRPM7	NA
TRPM7	7988713
ENPP6	8103894
ENPP6	NA
HAUS1	NA
HAUS1	8021101
SGK3	NA
SGK3	8146717
LINC02189	NA
SYT3	NA
SYT3	8038587
HCCAT5	NA
CDH8-AS1	NA
SMARCA5-AS1	NA
SLC43A2	8011112
RPL27AP3	NA
LINC02135	NA
SNAI1P1	8047963
RWDD4	8103881
RWDD4	8139198
RWDD4	NA
KRT18P29	NA
MTND3P15	8045161
MTND3P15	8055271
MTND3P15	8045163
RPSAP56	8002711
UBE2FP2	NA
DUXAP11	NA
PLA2R1	NA
PLA2R1	8056151
CX3CL1	7996027
GTPBP1	NA
GTPBP1	8073039
EIF3IP1	NA
SEC23A-AS1	NA
PPIAP4	NA
TRAPPC6B	7978739
TRAPPC6B	NA
CFDP1	NA
CFDP1	8002865
C19orf81	NA
GPR32P1	8030731
GPR32	8030733
GPR32	8030731
ACP4	8030736
PRMT5P1	NA
CCNHP1	NA
TMEM184C	8097704
TMEM184C	NA
SNORD88B	8038624
H3Y1	8111216
SNORD88A	NA
SNORD88C	NA
MTX3	8112857
LINC01869	8030749
LINC02125	NA
RNU6-1278P	8023078
LINC01326	NA
KLK1	8038633
	8180247
MTND3P7	8091875
MTND3P7	8091877
MTND3P7	8091879
EPG5	8022996
EPG5	NA
NPM1P29	7892853
SGCE	8141035
SGCE	NA
RPL23AP40	NA
	8002322
RPL7AP2	NA
PNN-AS1	NA
MTCO2P9	8103370
MTCO2P9	8103368
PHC3	NA
PHC3	8092035
PNN	NA
PNN	7974066
CSF3	8006999
DUX4L3	7931665
DUX4L3	8176570
DUX4L3	8098732
DUX4L3	7931662
DUX4L3	8098730
DUX4L3	7931671
DUX4L3	8098740
DUX4L3	8098725
DUX4L3	7931659
DUX4L3	7931668
DUX4L3	8176572
DUX4L3	7931656
DUX4L3	8098743
DUX4L3	8104122
IL15	8097553
IL15	NA
UCA1	8026490
UCA1	NA
FABP6	8109629
IFT74	NA
IFT74	8154670
GREB1L	8020384
GREB1L	NA
	8026490
CYP4F36P	NA
ZNF861P	8035080
	8035080
LINC01764	NA
ZFP14	8036304
ZFP14	NA
NUDT7	7997332
NUDT7	NA
MEF2C	8113039
MEF2C	7896727
MEF2C	NA
YTHDF2P1	NA
MIA2-AS1	NA
LANCL1-AS1	NA
ZFP82	NA
ZFP82	8036309
ASCC2	8075285
ASCC2	NA
THRA	NA
THRA	8007008
RN7SL354P	7983677
VRK1	7976621
VRK1	NA
VRK1	7894573
RPL32P30	NA
ZNF566-AS1	NA
CTBP2P7	NA
POLG	NA
POLG	7991258
BANF1P3	8059672
BANF1P3	8180260
ZNF260	8036324
ZNF260	NA
FOXL1	7997735
MEA1	8126474
ZNF529	NA
ZNF529	8036333
PTPRT	8066347
PTPRT	NA
TBC1D8-AS1	NA
RRP36	8119661
RRP36	NA
	7924144
	8102728
ZFHX3	8002692
ZFHX3	NA
ZFHX3	8002706
STAM2	8055890
STAM2	NA
LINC00613	NA
RN7SL192P	8025826
ASXL3	8020844
ASXL3	NA
RN7SL403P	8126482
LDLR	8025828
LDLR	NA
DUX4L1	7931665
DUX4L1	8176570
DUX4L1	8098732
DUX4L1	7931662
DUX4L1	8098730
DUX4L1	7931671
DUX4L1	8098740
DUX4L1	8098725
DUX4L1	7931659
DUX4L1	7931668
DUX4L1	8176572
DUX4L1	7931656
DUX4L1	8098743
DUX4L1	8104122
KLC4	8119670
KLC4	NA
ASS1P8	NA
AREL1	NA
AREL1	7980189
MYL12BP2	8103904
NPY5R	8098146
ZDHHC21	8160151
ZDHHC21	NA
NDUFB2P1	NA
C4orf45	8103452
C4orf45	NA
STXBP1	8158059
STXBP1	NA
WWC2-AS1	NA
VN2R10P	NA
LINC01098	NA
RFWD3	8002762
RFWD3	NA
MPRIP	8005235
MPRIP	8180363
MPRIP	8180362
MPRIP	NA
MPRIP	8005245
MIR4453HG	8097811
LINC01789	NA
LINC00290	NA
PTTG3P	8151123
MTND1P22	8103372
MTND1P22	8103374
MCMDC2	8146738
PRSS40A	8045205
PRSS40A	8055236
PRSS40A	NA
RAB6C-AS1	NA
RNU6-331P	8075306
RNU6-375P	NA
LRRC37A14P	NA
TLL1	8098214
TLL1	NA
L3MBTL2	8073379
L3MBTL2	NA
TMPOP2	NA
ZNRF1	7997247
ZNRF1	NA
LPIN2	8022022
LPIN2	NA
PXYLP1	NA
PXYLP1	8083075
CABLES2	8067495
ABCA12	8058708
ABCA12	NA
DYNLL1P4	NA
PTPRT-DT	NA
LINC00654	8064866
LINC00654	NA
POLR3B	7958275
POLR3B	NA
ADAMTS18	NA
ADAMTS18	8002941
LINC00494	NA
DLGAP4-AS1	NA
RPS3AP12	7894205
GAPDHP64	NA
LINC00237	NA
RNPC3	7903404
RNPC3	7903407
RNPC3	NA
CRMA	8067530
SNORD87	NA
OSER1-DT	NA
FBXO25	8049961
FBXO25	8144239
FBXO25	NA
MALT1	8021418
MALT1	NA
XAGE3	8172806
L3MBTL2-AS1	NA
EPB41L1-AS1	NA
FTO	7995655
FTO	NA
CHADL	8076302
CHADL	NA
LINC01742	NA
FRMD7	8175155
FRMD7	NA
C20orf85	8063601
FCF1	NA
FCF1	7975713
ANKRD60	8067242
MIR6889	NA
CD40	NA
CD40	8063156
SOX10	NA
SOX10	8075992
MAP9	8103341
MAP9	NA
SLC35G2	NA
SLC35G2	8082905
SNX7	7903203
SNX7	NA
GPRASP2	8168976
LARP7P4	NA
MIR6886	NA
OR7A2P	8034899
MAFF	NA
MAFF	8073007
MIR6796	NA
HIPK4	8036883
MAOA	8166925
MAOA	NA
FNDC3B	NA
FNDC3B	8083901
SERTAD1	8036902
MXRA5	8171172
SERTAD3	8036908
SERTAD3	NA
TMEM184B	8076046
TMEM184B	NA
LINC01709	NA
YLPM1	7975725
YLPM1	NA
SERTAD3-AS1	NA
ASS1P4	NA
LINC01546	NA
PSG6	8037246
PSG6	NA
SLC30A7	7903369
SLC30A7	NA
GAGE12C	8167562
GAGE12C	8167577
GAGE12C	8167560
GAGE12C	8167584
GAGE12C	8167526
GAGE12C	8167508
GAGE12C	8167573
GAGE12C	8167575
GAGE12C	8167482
MIR6812	NA
DAZAP2	7955464
DAZAP2	NA
MATN4	8066498
GAGE12D	8167562
GAGE12D	8167577
GAGE12D	8167560
GAGE12D	8167584
GAGE12D	8167526
GAGE12D	8167508
GAGE12D	8167573
GAGE12D	8167575
GAGE12D	8167482
MRPL2	8126512
MRPL2	NA
SYCN	8036699
CLEC17A	8026350
ZCCHC14-DT	NA
GAGE12F	8167562
GAGE12F	8167577
GAGE12F	8167560
GAGE12F	8167584
GAGE12F	8167526
GAGE12F	8167508
GAGE12F	8167573
GAGE12F	8167575
GAGE12F	8167482
LINC01228	NA
COTL1	8003171
COTL1	NA
ELOA3DP	8023152
ELOA3DP	8023156
ELOA3DP	8023154
GAGE12E	8167562
GAGE12E	8167577
GAGE12E	8167560
GAGE12E	8167584
GAGE12E	8167526
GAGE12E	8167508
GAGE12E	8167573
GAGE12E	8167575
GAGE12E	8167482
ELOA3CP	8023152
ELOA3CP	8023156
ELOA3CP	8023154
ELOA3BP	8023152
ELOA3BP	8023156
ELOA3BP	8023154
ELOA3P	8023152
ELOA3P	8023156
ELOA3P	8023154
SERPINB7	NA
SERPINB7	8021623
MIR549A	NA
GSTM1	NA
GSTM1	7903765
MESD	7990830
MESD	NA
HMGN2P22	NA
CNTNAP5-DT	NA
RARRES2P6	NA
CMC2	8002987
CMC2	NA
KLC4-AS1	NA
GAGE12G	8167562
GAGE12G	8167577
GAGE12G	8167560
GAGE12G	8167584
GAGE12G	8167526
GAGE12G	8167508
GAGE12G	8167573
GAGE12G	8167575
GAGE12G	8167482
AADAT	8103706
AADAT	NA
RN7SL704P	8073013
LINC02439	NA
RPL7P43	NA
PTK7	NA
PTK7	8119689
MIR4514	NA
CSNK1E	8076056
CSNK1E	NA
CFAP161	NA
CFAP161	7985352
SLC4A8-AS1	NA
PMCH	7965867
GAGE12H	8167562
GAGE12H	8167577
GAGE12H	8167560
GAGE12H	8167584
GAGE12H	8167526
GAGE12H	8167508
GAGE12H	8167573
GAGE12H	8167575
GAGE12H	8167482
CSRP2	7965090
CSRP2	NA
GAGE2A	8167562
GAGE2A	8167577
GAGE2A	8167560
GAGE2A	8167584
GAGE2A	8167526
GAGE2A	8167508
GAGE2A	8167573
GAGE2A	8167575
GAGE2A	8167482
ANP32BP3	NA
GAGE1	8167562
GAGE1	8167577
GAGE1	8167584
GAGE1	8167526
GAGE1	8167508
GAGE1	8167573
GAGE1	8167575
GAGE1	8167482
SLC28A1	7985636
FASTKD2	8047815
FASTKD2	NA
ADA	8066431
ADA	NA
MAPK1IP1L	NA
MAPK1IP1L	7974455
SERPINB2	NA
SERPINB2	8021635
TRHR	8147877
TEAD2	8038347
TEAD2	NA
ENY2	8147883
ENY2	NA
GAGE10	8167560
LGALS3	NA
LGALS3	7974461
GAGE12J	8167562
GAGE12J	8167577
GAGE12J	8167560
GAGE12J	8167584
GAGE12J	8167526
GAGE12J	8167508
GAGE12J	8167573
GAGE12J	8167575
GAGE12J	8167482
EEF1B2P8	NA
KRT18P34	NA
PDE1B	7955943
PDE1B	NA
LINC01324	NA
SI	8091811
SI	NA
POLR2C	7996051
POLR2C	NA
GAGE13	8167562
GAGE13	8167577
GAGE13	8167560
GAGE13	8167584
GAGE13	8167526
GAGE13	8167508
GAGE13	8167573
GAGE13	8167575
GAGE13	8167482
SEC22B	7904695
SEC22B	NA
MAGT1	8173713
MAGT1	NA
CYP4A44P	NA
MAPK6P5	NA
PTGFRN	7904293
PTGFRN	NA
NUDCD1	8152340
NUDCD1	NA
DLGAP5	7979307
DLGAP5	NA
HSD3BP1	7904417
BCAS2	7918759
XRCC5	8048146
XRCC5	NA
HMSD	NA
DUX4	NA
EIF4A1	8004506
EIF4A1	8004497
EIF4A1	NA
EIF4A1	8004508
SERPINB8	8021653
SERPINB8	NA
MTHFD2P4	NA
ADAM29	NA
ADAM29	8098368
UBN1	NA
UBN1	7993035
ZNF326	7902891
ZNF326	NA
ANKRD46	8152053
ANKRD46	NA
SLC35E4	8072374
SLC35E4	NA
GABRQ	8170538
FBXW8	7959039
FBXW8	NA
DUSP18	NA
DUSP18	8075423
TENT5C-DT	NA
TRIM45	NA
TRIM45	7918925
LINC02233	NA
FBXW7	8103206
FBXW7	NA
TCN2	NA
TCN2	8072360
MAGEA3	8175747
MAGEA3	8170553
RNU6-339P	7991155
RNU6-796P	7991155
RNU6-796P	7991157
	7991157
GAPDHP62	NA
SNX31	8152062
SNX31	NA
UBE3A	NA
UBE3A	7986769
MAGEA2B	8170562
MAGEA2B	8175732
RPL12P39	NA
LINC00305	NA
LINC00305	8023703
	7968331
	7974471
LINC01943	NA
COX5AP1	NA
FBXO34-AS1	NA
DYNC1LI2-DT	NA
RPS26P15	8168357
RPS26P15	8007797
RPS26P15	8154363
RPS26P15	7956114
RPS26P15	8102410
RPS26P15	7972577
RPS26P15	7916564
MTND3P10	8044913
MTND3P10	8044911
FBXO34	7974473
FBXO34	NA
CALCRL-AS1	NA
RARRES2P7	NA
GLULP5	NA
NBPF17P	NA
SOCS2	7957551
SOCS2	NA
SMUG1P1	NA
C16orf74	NA
C16orf74	8003210
ACAA2	8023261
ACAA2	NA
	7974479
DNAAF3	8039362
DNAAF3	NA
CHMP4BP1	7974481
ATG14	7979328
LINC01101	8054866
PCGEM1	NA
LINC01945	NA
RNU6-1092P	8147687
SEPTIN2P1	7896101
MIR7705	NA
RNU6ATAC41P	8152090
NBPF5P	7903478
NBPF5P	7918203
NBPF5P	7903490
HMGN1P1	NA
FENDRR	NA
RPL7AP4	NA
RPS15AP14	NA
ABI1P1	NA
	8152092
POLHP1	NA
RPS20P23	NA
CSAG1	8170576
DPYD-AS2	NA
	8100308
POU3F3	8044109
ZFYVE26	NA
ZFYVE26	7979755
ZFYVE26	7979757
NBEAP2	NA
VANGL1	7904211
VANGL1	NA
PABPC1	NA
PABPC1	8152079
CKAP4	7966035
CKAP4	NA
MAGEA12	8175724
CYTIP	8055980
CYTIP	7896728
CYTIP	NA
LINC02193	NA
LINC02193	8123520
LINC02193	7911329
LINC02193	8085054
LINC02193	8110670
LINC02193	8148964
LINC02193	8031990
LINC02193	7896742
LINC02193	7945342
LINC02193	7911347
LINC02193	7998117
LINC02193	8137666
GALNT4	7965357
RPL22L1	8092067
RPL35AP28	NA
CSAG4	NA
LINC00485	NA
MAGEA2	8170562
MAGEA2	8175732
EEA1	7965436
EEA1	NA
FOXF1	7997726
NEIL3	8098423
NEIL3	NA
CDYL2	8002975
CDYL2	NA
SCARNA17	8021181
SCARNA17	8021183
	8021181
	8021183
	8023308
RNA5SP457	8023310
ADAD1P2	NA
MIR4320	NA
RN7SL310P	8023312
CFAP53	8023314
LINC02788	NA
VPS25P1	NA
ASB5	8103812
ASB5	NA
JOSD2	8038571
JOSD2	NA
LINC01780	NA
TENT5C	7904361
SPATA16	8092187
RPL7AP15	NA
LINC01731	NA
	7904883
CSAG3	8175710
CSAG3	8170580
LINC02572	NA
GAPDHP74	NA
KMT2CP3	NA
MBD1	8023323
MBD1	NA
MAGEA6-DT	NA
	7997289
	8053728
	7905025
	8053725
	7905020
MTND5P20	NA
CETN2	8175755
NPIPA5	7993404
NPIPA5	7999769
NPIPA5	7993580
NPIPA5	7999766
NPIPA5	7993546
SYCP1	7904168
SYCP1	NA
NDUFB5P1	NA
NSDHL	8170590
MEIOSIN	NA
TANK	8045933
TANK	NA
CHORDC1P3	NA
SPATA4	8103802
SPATA4	NA
RAX2	8032601
MECOM-AS1	NA
SLC1A2-AS1	NA
MCUR1P2	NA
GNPATP	NA
OR52Q1P	NA
OR56A5	7946113
MTND5P34	NA
MIR5587	NA
MIR3176	NA
MIR6859-4	NA
MIR3180-5	NA
MIR4717	NA
SNORD60	7998722
RN7SL850P	NA
	7998722
ATP1B3	NA
ATP1B3	8083136
	7993017
GUCY1A2	7951437
MIR6769A	NA
ZNF724	8035838
ZNF724	NA
MIR3677	NA
	7992516
MIR4516	NA
MIR3180-4	NA
MIR4718	NA
MIR940	NA
MIR3180-1	NA
MIR1972-1	NA
MIR6511B2	NA
MIR3179-3	NA
LINC02504	NA
MIR3670-3	NA
	7999560
MIR6511A4	NA
MIR3180-3	NA
RNU4-46P	NA
MIR6511A1	NA
MIR6770-1	NA
RN7SL557P	NA
MIR6511B1	NA
MIR6770-3	NA
RNU6-1340P	7993606
MIR3670-1	NA
MIR548W	NA
RNA5SP405	7994265
MIR3670-4	NA
MIR3179-4	NA
RNA5SP409	7995322
RNA5SP409	7995324
RNA5SP406	7995322
RNA5SP406	7995320
RNU6-257P	8001327
PNMA5	8175763
RNA5SP408	7995322
RNA5SP408	7995324
RNA5SP410	7995328
RNA5SP410	7995330
RNA5SP410	7995326
RIC8B	7958331
RIC8B	NA
RNU6-845P	8001131
RNA5SP413	7995328
RNA5SP413	7995330
RNA5SP415	7995342
RNA5SP415	7995346
RNA5SP415	7995344
RNA5SP416	7995350
RNA5SP416	7995348
RNA5SP417	7995350
RNA5SP417	7995348
RNA5SP418	7995350
RNA5SP419	7995352
ERCC1	8037579
ERCC1	NA
RNA5SP420	7995352
RNA5SP421	7995352
RNA5SP422	NA
RNA5SP423	NA
VEGFC	8103822
VEGFC	NA
RNA5SP411	7995328
RNA5SP411	7995330
RNA5SP412	7995328
RNA5SP412	7995330
RNA5SP414	7995334
RNA5SP414	7995336
RNA5SP414	7995338
RNA5SP414	7995340
RNA5SP414	7995332
EIF2S3	NA
EIF2S3	8166493
RNA5-8SP2	7995308
RNA5SP407	7995322
RNA5SP407	7995324
RNA5SP407	7995320
RN7SL841P	8001455
RNU4-58P	7996258
MCHR1	8073296
MCHR1	NA
RNU6-21P	NA
RN7SKP76	8001798
RNU7-90P	NA
RNU7-71P	NA
RNA5SP430	8002939
RNU6-758P	NA
RN7SKP233	7997319
RNA5SP433	8003156
	7997226
MIR4719	NA
MIR140	7997008
MIR6775	NA
RN7SL381P	7997700
	8003228
TUG1	NA
TUG1	8072407
KREMEN2	7992758
MTCO1P9	8103370
MTCO1P9	8103368
ING2-DT	NA
LINC02477	NA
LINC01260	8066444
	8066444
	8166498
GALNT7	8098328
GALNT7	NA
CCN5	8062864
CCN5	NA
KLHL15	8171837
	7905028
FHIP1B	7946128
FHIP1B	NA
STAG1-DT	NA
MTND4P17	8091875
SDHDP3	8083792
SDHDP3	7899016
MID1	8171297
MID1	NA
PIP5K1A	NA
PIP5K1A	7905365
TMEM212	8083897
TMEM212	NA
SUN5	8065652
SUN5	NA
IL2RB	8075886
IL2RB	7896691
IL2RB	7896708
IL2RB	NA
ERICH6	8091469
ERICH6	NA
NAF1	NA
NAF1	8103485
HNRNPA3P10	NA
SLC37A2	7944931
SLC37A2	NA
SRF	8119712
CYCSP30	NA
HELLPAR	NA
	7956668
CRY1	7966052
CRY1	NA
FAM205BP	8160900
FAM205BP	8160898
FAM205BP	NA
BPIFB2	8061780
CUL9	NA
CUL9	8119722
	8160912
C9orf131	8154973
C9orf131	NA
CLDN24	8103879
LINC02509	NA
RPL6P16	NA
MARK2P4	NA
LINC01634	NA
SPCS3-AS1	NA
USP18	8074606
USP18	8071155
LINC01796	NA
GMPS	8083523
GMPS	NA
RN7SL706P	7979804
LINC01870	NA
RN7SL108P	7979806
CAPZA1P2	NA
RPL7AP5	7979808
PPIAP6	7919436
ARFIP1	8097813
ARFIP1	NA
RPL12P7	NA
PAPOLA-DT	NA
LINC02304	NA
RPLP0P3	NA
DNAJC8P1	NA
RPS3AP4	NA
RGPD8	8054676
RGPD8	8044304
RGPD8	8054532
RGPD8	8044161
RGPD8	8054557
RGPD8	8054414
RGPD8	NA
KRT18P6	NA
INSM2	7973943
BPIFB6	8061799
	7973946
PKMYT1	NA
PKMYT1	7998886
QRSL1P3	NA
RN7SL338P	8154979
PIGO-AS1	NA
STOML2	8160968
STOML2	NA
NUTF2P2	NA
BRMS1L	7973948
BRMS1L	NA
E2F7	7965094
E2F7	NA
PUDPP3	NA
BPIFB4	8061831
BPIFB4	NA
TLCD5	7944554
TLCD5	NA
PPIAP74	8083777
KRT18P35	NA
PKN1	NA
PKN1	8026315
LINC02068	NA
BPIFA2	8061847
TTC14-DT	NA
NAALADL2-AS1	NA
HPS4	NA
HPS4	8075063
GDAP2	7918955
GDAP2	NA
HMGN2P26	NA
SLIT3	8115691
SLIT3	NA
